date,year,month,season,state,state_abbr,primary_mode,etiology,serotype_or_genotype,ifsac_category,setting,illnesses,hospitalizations,deaths,outbreak_severity,food_vehicle_missing,water_exposure,water_exposure_missing,water_type,water_type_group,animal_type,animal_group,is_food_related,is_water_related,is_animal_related
2013-09-01,2013,9,Fall,California,CA,Food,Unknown,Not Applicable,Pork,Restaurant: Sit-down dining,23,-0.18460740711594367,-0.0910808702943546,22.7243117225897,Present,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Wisconsin,WI,Indeterminate/unknown,Salmonella enterica,Typhimurium,Not Applicable,Long-term care/nursing home/assisted living facility,5,0.07193255478390324,2.348211823381791,7.420144378165695,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Wisconsin,WI,Indeterminate/unknown,Norovirus Genogroup II,GII.2,Not Applicable,School/college/university,22,0.07193255478390324,-0.0910808702943546,21.980851684489547,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Puerto Rico,PR,Food,Unknown,Not Applicable,Not Applicable,Unknown,6,-0.18460740711594367,-0.0910808702943546,5.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Puerto Rico,PR,Food,Ciguatoxin,Not Applicable,Fish,Private home/residence,2,0.07193255478390324,-0.0910808702943546,1.9808516844895485,Present,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Wisconsin,WI,Person-to-person,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,6,-0.18460740711594367,-0.0910808702943546,5.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Colorado,CO,Indeterminate/unknown,Unknown,Not Applicable,Not Applicable,Child daycare/preschool,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,New Hampshire,NH,Person-to-person,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,13,-0.18460740711594367,-0.0910808702943546,12.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Colorado,CO,Person-to-person,Unknown,Not Applicable,Not Applicable,School/college/university,29,-0.18460740711594367,-0.0910808702943546,28.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Indiana,IN,Person-to-person,Shigella sonnei,subgroup D,Not Applicable,Unknown,27,-0.18460740711594367,-0.0910808702943546,26.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Colorado,CO,Food,Unknown,Not Applicable,Multiple,Restaurant: Fast-food (drive up service or pay at counter),3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Present,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Puerto Rico,PR,Person-to-person,Unknown,Not Applicable,Not Applicable,Other,38,-0.18460740711594367,-0.0910808702943546,37.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Pennsylvania,PA,Food,Unknown,Not Applicable,Not Applicable,Restaurant: Sit-down dining,7,-0.18460740711594367,-0.0910808702943546,6.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Illinois,IL,Indeterminate/unknown,Norovirus Genogroup II,unknown,Not Applicable,Other,14,-0.18460740711594367,-0.0910808702943546,13.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Illinois,IL,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Unknown,9,0.07193255478390324,-0.0910808702943546,8.980851684489549,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Illinois,IL,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Unknown,4,-0.18460740711594367,-0.0910808702943546,3.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Illinois,IL,Person-to-person,Norovirus Genogroup II,unknown,Not Applicable,Unknown,7,-0.18460740711594367,-0.0910808702943546,6.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Indiana,IN,Indeterminate/unknown,Salmonella enterica,Newport,Not Applicable,Long-term care/nursing home/assisted living facility,4,-0.18460740711594367,-0.0910808702943546,3.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,New Hampshire,NH,Environmental contamination other than food/water,Salmonella enterica,Typhimurium,Not Applicable,School/college/university,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Kentucky,KY,Indeterminate/unknown,Norovirus Genogroup II,other,Not Applicable,Long-term care/nursing home/assisted living facility,70,-0.18460740711594367,-0.0910808702943546,69.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Colorado,CO,Indeterminate/unknown,Campylobacter,Not Applicable,Not Applicable,Child daycare/preschool,8,-0.18460740711594367,-0.0910808702943546,7.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Indiana,IN,Indeterminate/unknown,Salmonella enterica,Agona,Not Applicable,Other,2,-0.18460740711594367,-0.0910808702943546,1.7243117225897018,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Colorado,CO,Person-to-person,Unknown,Not Applicable,Not Applicable,Child daycare/preschool,20,-0.18460740711594367,-0.0910808702943546,19.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Indiana,IN,Indeterminate/unknown,Salmonella enterica,Thompson,Not Applicable,Other,6,0.32847251668375016,-0.0910808702943546,6.237391646389396,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Indiana,IN,Person-to-person,Shigella sonnei,Not Applicable,Not Applicable,Unknown,2,-0.18460740711594367,-0.0910808702943546,1.7243117225897018,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Indiana,IN,Indeterminate/unknown,"Escherichia coli, Shiga toxin-producing",O157:H7,Not Applicable,Other,4,0.32847251668375016,-0.0910808702943546,4.237391646389396,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Kentucky,KY,Indeterminate/unknown,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Ohio,OH,Food,Unknown,Not Applicable,Not Applicable,Private home/residence,4,-0.18460740711594367,-0.0910808702943546,3.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,California,CA,Food,Norovirus unknown,Not Applicable,Not Applicable,Restaurant: Sit-down dining,13,-0.18460740711594367,-0.0910808702943546,12.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Kentucky,KY,Animal contact,"Escherichia coli, Shiga toxin-producing",O157:H7,Not Applicable,Petting zoo,3,0.5850124785835971,-0.0910808702943546,3.4939316082892424,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Cattle;Donkey;Goat;Horse or pony;Poultry;Rabbit,Poultry,0,0,1
2013-09-01,2013,9,Fall,Wisconsin,WI,Person-to-person,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,5,0.5850124785835971,-0.0910808702943546,5.493931608289242,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Wisconsin,WI,Person-to-person,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,7,-0.18460740711594367,2.348211823381791,9.163604416265848,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Wisconsin,WI,Person-to-person,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,10,-0.18460740711594367,-0.0910808702943546,9.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Kentucky,KY,Indeterminate/unknown,"Escherichia coli, Shiga toxin-producing",O157:H7,Not Applicable,Religious facility,3,0.32847251668375016,-0.0910808702943546,3.2373916463893955,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,North Carolina,NC,Person-to-person,Shigella sonnei,Not Applicable,Not Applicable,Other,185,1.0980924023832908,-0.0910808702943546,186.00701153208894,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,North Carolina,NC,Food,Unknown,Not Applicable,Not Applicable,Religious facility,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Illinois,IL,Water,Giardia unknown,Not Applicable,Not Applicable,Park - Other/Unspecified,69,-0.18460740711594367,-0.0910808702943546,68.7243117225897,Missing,Other/Environmental water,Present,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,1,0
2013-09-01,2013,9,Fall,Texas,TX,Person-to-person,Shigella sonnei,Not Applicable,Not Applicable,School/college/university,8,-0.18460740711594367,-0.0910808702943546,7.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Arkansas,AR,Person-to-person,Shigella sonnei,Not Applicable,Not Applicable,Private home/residence,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Kentucky,KY,Food,Salmonella enterica,Typhimurium,Multiple,Restaurant: Sit-down dining,14,1.3546323642831377,2.348211823381791,17.70284418766493,Present,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Florida,FL,Water,Legionella pneumophila,serogroup 1,Not Applicable,Hospital,4,0.841552440483444,-0.0910808702943546,4.750471570189089,Missing,Drinking water,Present,Community,Drinking/Community Water,Not Applicable,Missing/NA,0,1,0
2013-09-01,2013,9,Fall,Georgia,GA,Person-to-person,Salmonella enterica,Miami,Not Applicable,Child daycare/preschool,6,-0.18460740711594367,-0.0910808702943546,5.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Washington,WA,Food,Norovirus unknown,Not Applicable,Not Applicable,Restaurant: Sit-down dining,5,-0.18460740711594367,-0.0910808702943546,4.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Washington,WA,Food,Campylobacter unknown,Not Applicable,Not Applicable,Caterer,8,-0.18460740711594367,-0.0910808702943546,7.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Colorado,CO,Food,Unknown,Not Applicable,Not Applicable,Restaurant: Sit-down dining,21,-0.18460740711594367,-0.0910808702943546,20.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Colorado,CO,Food,Norovirus,Not Applicable,Not Applicable,Caterer,22,-0.18460740711594367,-0.0910808702943546,21.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Missouri,MO,Person-to-person,Norovirus Genogroup II,GII.5,Not Applicable,Event space,39,-0.18460740711594367,-0.0910808702943546,38.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Missouri,MO,Person-to-person,Unknown,Not Applicable,Not Applicable,School/college/university,32,-0.18460740711594367,-0.0910808702943546,31.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Oregon,OR,Food,Salmonella enterica,Typhimurium,Not Applicable,Restaurant: Fast-food (drive up service or pay at counter),3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Oregon,OR,Person-to-person,Salmonella enterica,Typhimurium,Not Applicable,Child daycare/preschool,2,-0.18460740711594367,-0.0910808702943546,1.7243117225897018,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Oregon,OR,Food,Vibrio parahaemolyticus,Not Applicable,Mollusks,Restaurant: Sit-down dining,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Present,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Oregon,OR,Food,Vibrio parahaemolyticus,Not Applicable,Mollusks,Private home/residence,5,-0.18460740711594367,-0.0910808702943546,4.724311722589702,Present,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Oklahoma,OK,Person-to-person,Salmonella enterica,Enteritidis,Not Applicable,Restaurant,15,0.07193255478390324,-0.0910808702943546,14.980851684489549,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,South Carolina,SC,Person-to-person,Unknown,Not Applicable,Not Applicable,School/college/university,28,-0.18460740711594367,-0.0910808702943546,27.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,North Dakota,ND,Food,Unknown,Not Applicable,Not Applicable,Restaurant: Sit-down dining,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Iowa,IA,Person-to-person,Unknown,Not Applicable,Not Applicable,School/college/university,30,-0.18460740711594367,-0.0910808702943546,29.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Iowa,IA,Person-to-person,Shigella sonnei,subgroup D,Not Applicable,Other,332,-0.18460740711594367,-0.0910808702943546,331.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Florida,FL,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Vegetable Row Crops,Grocery store/bakery/deli/convenience store,7,1.0980924023832908,-0.0910808702943546,8.007011532088937,Present,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Tennessee,TN,Person-to-person,Shigella sonnei,Not Applicable,Not Applicable,School/college/university,45,0.5850124785835971,-0.0910808702943546,45.493931608289245,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Tennessee,TN,Person-to-person,Clostridium,Not Applicable,Not Applicable,Other,6,-0.18460740711594367,-0.0910808702943546,5.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Texas,TX,Person-to-person,Shigella sonnei,subgroup D,Not Applicable,Unknown,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Montana,MT,Person-to-person,Unknown,Not Applicable,Not Applicable,School/college/university,6,-0.18460740711594367,-0.0910808702943546,5.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,California,CA,Food,Unknown,Not Applicable,Not Applicable,Restaurant: Sit-down dining,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2013-09-01,2013,9,Fall,Florida,FL,Water,Cryptosporidium unknown,Not Applicable,Not Applicable,Hotel/motel,15,0.32847251668375016,-0.0910808702943546,15.237391646389396,Missing,Recreational water -- treated,Present,Pool - Other Swimming Pool,Recreational Water,Not Applicable,Missing/NA,0,1,0
2013-09-01,2013,9,Fall,Michigan,MI,Indeterminate/unknown,"Escherichia coli, Shiga toxin-producing",O26,Not Applicable,Unknown,4,-0.18460740711594367,-0.0910808702943546,3.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Pennsylvania,PA,Person-to-person,Giardia unknown,Not Applicable,Not Applicable,Private home/residence,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,South Carolina,SC,Person-to-person,Norovirus Genogroup II,GII.5,Not Applicable,Office/indoor workplace,19,-0.18460740711594367,-0.0910808702943546,18.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Kentucky,KY,Person-to-person,Shigella sonnei,Not Applicable,Not Applicable,Child daycare/preschool,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Nevada,NV,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Child daycare/preschool,11,-0.18460740711594367,-0.0910808702943546,10.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2013-09-01,2013,9,Fall,Georgia,GA,Person-to-person,Shigella sonnei,Not Applicable,Not Applicable,Child daycare/preschool,19,-0.18460740711594367,-0.0910808702943546,18.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
