year,month,date,season,state,state_abbr,primary_mode,setting,etiology,etiology_grouped,ifsac_category,food_vehicle,water_exposure,water_type,water_type_group,animal_type,animal_group,illnesses,hospitalizations,deaths,illnesses_std,hospitalizations_std,deaths_std,hosp_per_ill,death_per_ill,food_vehicle_missing,water_exposure_missing,is_food_related,is_water_related,is_animal_related
1972,6,1972-06-01,Summer,Massachusetts,MA,Water,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1972,7,1972-07-01,Summer,Ohio,OH,Water,Unknown,Hepatitis A,Hepatitis,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,12.0,0.0,0.0,-0.013583702597609605,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1972,7,1972-07-01,Summer,Pennsylvania,PA,Water,Camp/cabin,Hepatitis A,Hepatitis,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,5.0,0.0,0.0,-0.01805802312809246,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1972,8,1972-08-01,Summer,Alabama,AL,Water,Community/municipality,Hepatitis A,Hepatitis,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,9.0,0.0,0.0,-0.015501268539245116,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1972,8,1972-08-01,Summer,North Carolina,NC,Water,Camp/cabin,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,9.0,0.0,0.0,-0.015501268539245116,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1972,9,1972-09-01,Fall,Tennessee,TN,Water,School/college/university,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,19.0,0.0,0.0,-0.009109382067126751,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1972,9,1972-09-01,Fall,Washington,WA,Water,Outdoor Area,Salmonella enterica,Salmonella,Not Applicable,Not Applicable,Other/Environmental water,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1972,9,1972-09-01,Fall,Utah,UT,Water,Camp/cabin,Giardia duodenalis,Other,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,60.0,0.0,0.0,0.01709735246855854,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1972,9,1972-09-01,Fall,Hawaii,HI,Water,Camp/cabin,Shigella sonnei,Other,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,61.0,0.0,0.0,0.017736541115770374,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1972,10,1972-10-01,Fall,Alabama,AL,Water,School/college/university,Hepatitis A,Hepatitis,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,50.0,0.0,0.0,0.010705465996440174,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1972,11,1972-11-01,Fall,Iowa,IA,Water,School/college/university,Shigella sonnei,Other,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,208.0,0.0,0.0,0.11169727225591031,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1972,11,1972-11-01,Fall,West Virginia,WV,Water,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,60.0,0.0,0.0,0.01709735246855854,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1972,11,1972-11-01,Fall,Florida,FL,Water,Community/municipality,Oil,Other,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,41.0,0.0,0.0,0.004952768171533648,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1972,12,1972-12-01,Winter,Colorado,CO,Water,Subdivision/Neighborhood,Giardia duodenalis,Other,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,12.0,0.0,0.0,-0.013583702597609605,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,2,1973-02-01,Winter,Alabama,AL,Water,Community/municipality,Hepatitis A,Hepatitis,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,50.0,0.0,0.0,0.010705465996440174,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,2,1973-02-01,Winter,Florida,FL,Water,Camp/cabin,Salmonella enterica,Salmonella,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,210.0,0.0,0.0,0.11297564955033398,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,3,1973-03-01,Spring,New Jersey,NJ,Water,Office/indoor workplace,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Commercially-Bottled,Other,Not Applicable,Other/Unknown,2.0,0.0,0.0,-0.01997558906972797,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,4,1973-04-01,Spring,Maryland,MD,Water,Farm/dairy/agricultural setting,Salmonella enterica,Salmonella,Not Applicable,Not Applicable,Drinking water,Individual/Private,Drinking/Community Water,Not Applicable,Other/Unknown,2.0,0.0,0.0,-0.01997558906972797,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,6,1973-06-01,Summer,New Jersey,NJ,Water,Camp/cabin,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,22.0,0.0,0.0,-0.007191816125491243,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,6,1973-06-01,Summer,Pennsylvania,PA,Water,Hotel/motel,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,38.0,0.0,0.0,0.0030352022298981386,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,6,1973-06-01,Summer,Pennsylvania,PA,Water,Hotel/motel,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,71.0,0.0,0.0,0.02412842758788874,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,6,1973-06-01,Summer,Arizona,AZ,Water,Private home/residence,Shigella unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Individual/Private,Drinking/Community Water,Not Applicable,Other/Unknown,2.0,0.0,0.0,-0.01997558906972797,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,6,1973-06-01,Summer,Virginia,VA,Water,Factory/industrial facility,Legionella pneumophila,Other,Not Applicable,Not Applicable,Other/Environmental water,Not Applicable,Other,Not Applicable,Other/Unknown,12.0,0.0,0.0,-0.013583702597609605,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,7,1973-07-01,Summer,Oregon,OR,Water,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,29.0,0.0,0.0,-0.0027174955950083884,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,7,1973-07-01,Summer,Alaska,AK,Water,Community/municipality,Shigella unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,50.0,0.0,0.0,0.010705465996440174,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,7,1973-07-01,Summer,Arkansas,AR,Water,Camp/cabin,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,225.0,0.0,0.0,0.12256347925851153,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,7,1973-07-01,Summer,Colorado,CO,Water,Hotel/motel,Giardia duodenalis,Other,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,16.0,0.0,0.0,-0.01102694800876226,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,7,1973-07-01,Summer,Ohio,OH,Water,Park - Other/Unspecified,Hepatitis A,Hepatitis,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,35.0,0.0,0.0,0.0011176362882626297,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,7,1973-07-01,Summer,Virginia,VA,Water,Factory/industrial facility,Legionella pneumophila,Other,Not Applicable,Not Applicable,Other/Environmental water,Not Applicable,Other,Not Applicable,Other/Unknown,10.0,9.0,0.0,-0.014862079892033279,2.1266981820344135,-0.09101070221646372,0.9,0.0,Missing,Present,0,1,0
1973,8,1973-08-01,Summer,Tennessee,TN,Water,Farm/dairy/agricultural setting,Giardia duodenalis,Other,Not Applicable,Not Applicable,Drinking water,Individual/Private,Drinking/Community Water,Not Applicable,Other/Unknown,5.0,0.0,0.0,-0.01805802312809246,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,8,1973-08-01,Summer,New Jersey,NJ,Water,Camp/cabin,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,46.0,0.0,0.0,0.008148711407592829,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,8,1973-08-01,Summer,Pennsylvania,PA,Water,Restaurant,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,24.0,0.0,0.0,-0.00591343883106757,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,8,1973-08-01,Summer,Pennsylvania,PA,Water,Fee-based facility/membership club,Shigella sonnei,Other,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,181.0,0.0,0.0,0.09443917878119074,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,8,1973-08-01,Summer,Arkansas,AR,Water,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,42.0,0.0,0.0,0.005591956818745484,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,8,1973-08-01,Summer,Connecticut,CT,Water,Community/municipality,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,74.0,0.0,0.0,0.026045993529524247,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,9,1973-09-01,Fall,Pennsylvania,PA,Water,Religious facility,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,153.0,0.0,0.0,0.07654189665925931,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,10,1973-10-01,Fall,Florida,FL,Water,Factory/industrial facility,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,194.0,0.0,0.0,0.10274863119494461,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,11,1973-11-01,Fall,Vermont,VT,Water,Community/municipality,Giardia duodenalis,Other,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,32.0,0.0,0.0,-0.0007999296533728794,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,12,1973-12-01,Winter,Maryland,MD,Water,Hospital,Shigella unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,94.0,0.0,2.0,0.03882976647376098,-0.18461090152626927,4.795073725993942,0.0,0.02127659574468085,Missing,Present,0,1,0
1973,12,1973-12-01,Winter,Vermont,VT,Water,Community/municipality,Giardia duodenalis,Other,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,20.0,0.0,0.0,-0.008470193419914916,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1973,12,1973-12-01,Winter,Pennsylvania,PA,Water,Restaurant,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,145.0,0.0,0.0,0.07142838748156462,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,1,1974-01-01,Winter,Florida,FL,Water,Community/municipality,Shigella sonnei,Other,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,1200.0,0.0,0.0,0.7457724102900519,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,1,1974-01-01,Winter,New Jersey,NJ,Water,Restaurant,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,57.0,0.0,0.0,0.015179786526923028,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,2,1974-02-01,Winter,Oregon,OR,Water,Unknown,Oil,Other,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,18.0,0.0,0.0,-0.009748570714338588,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,3,1974-03-01,Spring,Idaho,ID,Water,Restaurant,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,9.0,0.0,0.0,-0.015501268539245116,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,4,1974-04-01,Spring,North Carolina,NC,Water,School/college/university,Fluoride,Other,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,213.0,0.0,0.0,0.1148932154919695,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,6,1974-06-01,Summer,New Hampshire,NH,Water,Community/municipality,Giardia duodenalis,Other,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,78.0,0.0,0.0,0.02860274811837159,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,6,1974-06-01,Summer,Washington,WA,Water,Private home/residence,Salmonella enterica,Salmonella,Not Applicable,Not Applicable,Drinking water,Individual/Private,Drinking/Community Water,Not Applicable,Other/Unknown,5.0,0.0,0.0,-0.01805802312809246,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,6,1974-06-01,Summer,Colorado,CO,Water,Hotel/motel,Giardia duodenalis,Other,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,18.0,0.0,0.0,-0.009748570714338588,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,7,1974-07-01,Summer,Pennsylvania,PA,Water,Restaurant,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,72.0,0.0,0.0,0.024767616235100574,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,7,1974-07-01,Summer,Alaska,AK,Water,Mobile home/trailer park,Salmonella unknown,Salmonella,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,34.0,0.0,0.0,0.00047844764105079335,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,7,1974-07-01,Summer,Wisconsin,WI,Water,Farm/dairy/agricultural setting,Phenol,Other,Not Applicable,Not Applicable,Drinking water,Individual/Private,Drinking/Community Water,Not Applicable,Other/Unknown,17.0,0.0,0.0,-0.010387759361550425,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,7,1974-07-01,Summer,Ohio,OH,Water,Park - State Park,Shigella unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,6.0,0.0,0.0,-0.017418834480880625,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,8,1974-08-01,Summer,Colorado,CO,Water,Resort,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,85.0,0.0,0.0,0.033077068648854444,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,8,1974-08-01,Summer,Oregon,OR,Water,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,19.0,0.0,0.0,-0.009109382067126751,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,8,1974-08-01,Summer,Oregon,OR,Water,Community/municipality,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,400.0,0.0,0.0,0.2344214925205829,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,8,1974-08-01,Summer,Pennsylvania,PA,Water,Camp/cabin,Shigella sonnei,Other,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,600.0,0.0,0.0,0.3622592219629502,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,8,1974-08-01,Summer,New Hampshire,NH,Water,Backcountry/wilderness area,Unknown,Unknown,Not Applicable,Not Applicable,Other/Environmental water,Not Applicable,Other,Not Applicable,Other/Unknown,7.0,0.0,0.0,-0.01677964583366879,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,9,1974-09-01,Fall,California,CA,Water,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Other/Environmental water,Not Applicable,Other,Not Applicable,Other/Unknown,18.0,0.0,0.0,-0.009748570714338588,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,9,1974-09-01,Fall,Utah,UT,Water,Backcountry/wilderness area,Giardia duodenalis,Other,Not Applicable,Not Applicable,Other/Environmental water,Not Applicable,Other,Not Applicable,Other/Unknown,34.0,0.0,0.0,0.00047844764105079335,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,9,1974-09-01,Fall,Pennsylvania,PA,Water,Hotel/motel,Legionella pneumophila,Other,Not Applicable,Not Applicable,Undetermined water,Not Applicable,Other,Not Applicable,Other/Unknown,11.0,0.0,0.0,-0.014222891244821442,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,9,1974-09-01,Fall,New York,NY,Water,Office/indoor workplace,Chromium,Other,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,20.0,0.0,0.0,-0.008470193419914916,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,10,1974-10-01,Fall,Pennsylvania,PA,Water,Restaurant,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,18.0,0.0,0.0,-0.009748570714338588,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,11,1974-11-01,Fall,New York,NY,Water,Community/municipality,Giardia duodenalis,Other,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,4800.0,0.0,0.0,3.0468515402526632,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1974,12,1974-12-01,Winter,Montana,MT,Water,Resort,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,615.0,0.0,0.0,0.37184705167112775,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,1,1975-01-01,Winter,New Jersey,NJ,Water,Restaurant,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,390.0,0.0,0.0,0.22802960604846453,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,2,1975-02-01,Winter,Massachusetts,MA,Water,Outdoor Area,Hepatitis A,Hepatitis,Not Applicable,Not Applicable,Other/Environmental water,Not Applicable,Other,Not Applicable,Other/Unknown,17.0,0.0,0.0,-0.010387759361550425,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,3,1975-03-01,Spring,Puerto Rico,PR,Water,Community/municipality,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,550.0,0.0,0.0,0.3302997896023584,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,4,1975-04-01,Spring,Indiana,IN,Water,Community/municipality,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,1400.0,0.0,0.0,0.8736101397324192,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,4,1975-04-01,Spring,New Jersey,NJ,Water,School/college/university,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,350.0,0.0,0.0,0.20246206015999108,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,5,1975-05-01,Spring,California,CA,Water,Camp/cabin,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,80.0,0.0,0.0,0.029881125412795265,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,5,1975-05-01,Spring,Ohio,OH,Water,Hotel/motel,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,140.0,0.0,0.0,0.06823244424550544,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,5,1975-05-01,Spring,Louisiana,LA,Water,Factory/industrial facility,Oil,Other,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,26.0,0.0,0.0,-0.004635061536643897,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,6,1975-06-01,Summer,Oregon,OR,Water,Park - National Park,"Escherichia coli, Enterotoxigenic",Other,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,1000.0,0.0,0.0,0.6179346808476848,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,6,1975-06-01,Summer,California,CA,Water,Resort,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,900.0,0.0,0.0,0.5540158161265011,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,6,1975-06-01,Summer,Arkansas,AR,Water,Camp/cabin,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,500.0,0.0,0.0,0.29834035724176655,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,6,1975-06-01,Summer,New Jersey,NJ,Water,Private home/residence,herbicide,Other,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,4.0,0.0,0.0,-0.018697211775304298,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,6,1975-06-01,Summer,Minnesota,MN,Water,Camp/cabin,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,136.0,0.0,0.0,0.0656756896566581,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,7,1975-07-01,Summer,Tennessee,TN,Water,Camp/cabin,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,40.0,0.0,0.0,0.004313579524321811,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,7,1975-07-01,Summer,California,CA,Water,Camp/cabin,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,19.0,0.0,0.0,-0.009109382067126751,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,7,1975-07-01,Summer,Pennsylvania,PA,Water,Camp/cabin,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,88.0,0.0,0.0,0.03499463459048996,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,8,1975-08-01,Summer,Kansas,KS,Water,Hospital,Legionella unknown,Unknown,Not Applicable,Not Applicable,Undetermined water,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,0.0,3.0,-0.019336400422516133,-0.18461090152626927,7.238115940099145,0.0,1.0,Missing,Present,0,1,0
1975,8,1975-08-01,Summer,Arkansas,AR,Water,Hotel/motel,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,23.0,0.0,0.0,-0.006552627478279407,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,8,1975-08-01,Summer,Pennsylvania,PA,Water,Community/municipality,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Community,Drinking/Community Water,Not Applicable,Other/Unknown,5000.0,0.0,0.0,3.17468926969503,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,8,1975-08-01,Summer,Pennsylvania,PA,Water,Restaurant,Unknown,Unknown,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,37.0,0.0,0.0,0.002396013582686302,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,8,1975-08-01,Summer,Montana,MT,Water,Camp/cabin,Shigella sonnei,Other,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,56.0,0.0,0.0,0.014540597879711193,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,9,1975-09-01,Fall,Louisiana,LA,Water,School/college/university,Copper,Other,Not Applicable,Not Applicable,Drinking water,Other,Natural/Other,Not Applicable,Other/Unknown,30.0,0.0,0.0,-0.002078306947796552,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
1975,9,1975-09-01,Fall,Idaho,ID,Water,Unknown,Giardia duodenalis,Other,Not Applicable,Not Applicable,Other/Environmental water,Not Applicable,Other,Not Applicable,Other/Unknown,9.0,0.0,0.0,-0.015501268539245116,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
