"Date","Year","Month","season","State","state_abbr","Primary Mode","Etiology","Illnesses","Hospitalizations","Deaths","outbreak_severity","Water Exposure","Water Type","Animal Type","is_food_related","is_water_related","is_animal_related"
"2021-05",2021,5,"Spring","Nevada","NV","Person-to-person","Norovirus Genogroup II",25,0,0,25,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Colorado","CO","Food","Norovirus unknown",40,1,0,41,NA,NA,NA,1,0,0
"2021-05",2021,5,"Spring","Oregon","OR","Person-to-person",NA,4,0,0,4,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Oregon","OR","Person-to-person",NA,25,0,0,25,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Massachusetts","MA","Indeterminate/unknown","Campylobacter jejuni",6,0,0,6,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Massachusetts","MA","Food","Norovirus",10,0,0,10,NA,NA,NA,1,0,0
"2021-05",2021,5,"Spring","Pennsylvania","PA","Person-to-person","Norovirus Genogroup II",19,0,0,19,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Oregon","OR","Person-to-person",NA,16,0,0,16,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Virginia","VA","Food",NA,6,0,0,6,NA,NA,NA,1,0,0
"2021-05",2021,5,"Spring","Virginia","VA","Person-to-person","Norovirus",17,1,0,18,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Minnesota","MN","Food",NA,12,0,0,12,NA,NA,NA,1,0,0
"2021-05",2021,5,"Spring","New York","NY","Indeterminate/unknown","Norovirus Genogroup II",2,0,0,2,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Ohio","OH","Person-to-person","Norovirus Genogroup II",67,2,0,69,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Colorado","CO","Indeterminate/unknown",NA,2,0,0,2,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Ohio","OH","Person-to-person","Norovirus",16,0,0,16,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Minnesota","MN","Food","Norovirus unknown",3,0,0,3,NA,NA,NA,1,0,0
"2021-05",2021,5,"Spring","South Carolina","SC","Indeterminate/unknown","Norovirus unknown",7,0,0,7,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Minnesota","MN","Person-to-person","Norovirus unknown",41,0,0,41,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Minnesota","MN","Person-to-person","Norovirus unknown",31,2,0,33,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Oregon","OR","Person-to-person","Norovirus unknown",23,0,0,23,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Minnesota","MN","Person-to-person","Norovirus unknown",32,0,0,32,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Minnesota","MN","Person-to-person","Norovirus unknown",34,2,0,36,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Wisconsin","WI","Person-to-person","Norovirus unknown",9,0,0,9,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Wisconsin","WI","Person-to-person","Norovirus unknown",16,0,0,16,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Georgia","GA","Food","Clostridium perfringens",2,0,0,2,NA,NA,NA,1,0,0
"2021-05",2021,5,"Spring","Texas","TX","Indeterminate/unknown",NA,2,0,0,2,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Oregon","OR","Person-to-person",NA,3,0,0,3,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Minnesota","MN","Person-to-person","Norovirus unknown",14,0,0,14,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","South Carolina","SC","Person-to-person","Norovirus",25,0,0,25,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Ohio","OH","Food",NA,6,0,0,6,NA,NA,NA,1,0,0
"2021-05",2021,5,"Spring","Utah","UT","Person-to-person","Norovirus unknown",7,0,0,7,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Ohio","OH","Person-to-person","Norovirus Genogroup II",27,0,0,27,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Hawaii","HI","Indeterminate/unknown","Norovirus Genogroup II",8,0,0,8,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Michigan","MI","Person-to-person","Norovirus",11,0,0,11,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Michigan","MI","Person-to-person","Norovirus",37,0,0,37,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Michigan","MI","Person-to-person","Norovirus",15,0,0,15,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Michigan","MI","Person-to-person","Norovirus",36,1,0,37,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Michigan","MI","Person-to-person","Norovirus",81,0,0,81,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Illinois","IL","Water","Legionella pneumophila",3,3,0,6,"Other/Environmental water",NA,NA,0,1,0
"2021-05",2021,5,"Spring","Oregon","OR","Person-to-person","Norovirus unknown",10,0,0,10,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Arizona","AZ","Person-to-person","Norovirus Genogroup II",19,0,0,19,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Arizona","AZ","Food",NA,4,0,0,4,NA,NA,NA,1,0,0
"2021-05",2021,5,"Spring","California","CA","Food","Bacillus cereus",6,0,0,6,NA,NA,NA,1,0,0
"2021-05",2021,5,"Spring","California","CA","Food","Staphylococcus aureus;Other - Bacterium",5,0,0,5,NA,NA,NA,1,0,0
"2021-05",2021,5,"Spring","California","CA","Food","Norovirus unknown",4,0,0,4,NA,NA,NA,1,0,0
"2021-05",2021,5,"Spring","California","CA","Food","Staphylococcus aureus;Other - Bacterium",4,0,0,4,NA,NA,NA,1,0,0
"2021-05",2021,5,"Spring","North Dakota","ND","Person-to-person",NA,12,0,0,12,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","North Dakota","ND","Person-to-person",NA,12,0,0,12,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Montana","MT","Person-to-person",NA,19,0,0,19,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Montana","MT","Person-to-person",NA,6,0,0,6,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Montana","MT","Food","Norovirus unknown",10,0,0,10,NA,NA,NA,1,0,0
"2021-05",2021,5,"Spring","Maine","ME","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2021-05",2021,5,"Spring","Maine","ME","Person-to-person","Norovirus Genogroup II",29,0,0,29,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Maine","ME","Person-to-person",NA,50,1,0,51,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Maine","ME","Person-to-person","Norovirus Genogroup II",34,0,0,34,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Missouri","MO","Food",NA,10,0,0,10,NA,NA,NA,1,0,0
"2021-05",2021,5,"Spring","Illinois","IL","Person-to-person","Norovirus unknown",23,0,0,23,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Pennsylvania","PA","Person-to-person",NA,5,0,0,5,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","West Virginia","WV","Person-to-person","Clostridium difficile",5,0,0,5,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","West Virginia","WV","Person-to-person","Norovirus unknown",7,0,0,7,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","West Virginia","WV","Person-to-person",NA,13,1,0,14,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","West Virginia","WV","Person-to-person",NA,14,0,0,14,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","West Virginia","WV","Person-to-person","Norovirus unknown",35,0,0,35,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","West Virginia","WV","Person-to-person","Norovirus unknown",30,0,0,30,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","West Virginia","WV","Person-to-person",NA,12,0,0,12,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","New York","NY","Indeterminate/unknown",NA,5,0,0,5,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","New York","NY","Person-to-person","Norovirus Genogroup II",10,0,0,10,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Washington","WA","Person-to-person","Norovirus",40,0,0,40,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","Washington","WA","Person-to-person","Norovirus",12,0,0,12,NA,NA,NA,0,0,0
"2021-05",2021,5,"Spring","New York","NY","Food","Campylobacter;Campylobacter jejuni;Campylobacter jejuni;Campylobacter coli",23,3,0,26,NA,NA,NA,1,0,0
"2021-05",2021,5,"Spring","New York","NY","Food",NA,6,0,0,6,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Virginia","VA","Person-to-person",NA,8,0,0,8,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","California","CA","Food","Norovirus unknown",7,0,0,7,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Oregon","OR","Person-to-person","Norovirus Genogroup II;Norovirus Genogroup II",17,0,0,17,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Illinois","IL","Water","Legionella pneumophila",2,2,0,4,"Undetermined water",NA,NA,0,1,0
"2021-06",2021,6,"Summer","Illinois","IL","Water","Legionella pneumophila",2,2,1,5,"Undetermined water",NA,NA,0,1,0
"2021-06",2021,6,"Summer","Illinois","IL","Water","Legionella pneumophila",2,2,0,4,"Undetermined water",NA,NA,0,1,0
"2021-06",2021,6,"Summer","Ohio","OH","Indeterminate/unknown","Campylobacter unknown",15,0,0,15,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Arizona","AZ","Person-to-person","Norovirus Genogroup II",19,0,0,19,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Kansas","KS","Person-to-person","Escherichia coli, Shiga toxin-producing",12,0,0,12,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Kansas","KS","Water","Shigella flexneri",22,3,0,25,"Recreational water -- treated","Pool - Other Swimming Pool",NA,0,1,0
"2021-06",2021,6,"Summer","North Dakota","ND","Food","Cyclospora cayetanensis",3,0,0,3,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Montana","MT","Person-to-person","Norovirus unknown",7,0,0,7,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","California","CA","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","California","CA","Food","Salmonella enterica",2,0,0,2,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","California","CA","Food","Norovirus unknown",7,1,0,8,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","California","CA","Food","Norovirus unknown",5,0,0,5,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Multistate",NA,"Food","Vibrio parahaemolyticus",6,0,0,6,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Multistate",NA,"Food","Vibrio parahaemolyticus",13,0,0,13,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Ohio","OH","Water","Legionella pneumophila",2,2,0,4,"Drinking water","Community",NA,0,1,0
"2021-06",2021,6,"Summer","Maine","ME","Person-to-person",NA,20,0,0,20,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Maine","ME","Person-to-person",NA,14,0,0,14,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Idaho","ID","Indeterminate/unknown","Shigella",2,0,0,2,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Idaho","ID","Food","Escherichia coli, Shiga toxin-producing",4,0,0,4,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Idaho","ID","Person-to-person","Escherichia coli, Shiga toxin-producing",2,0,0,2,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Maryland","MD","Person-to-person","Escherichia coli, Shiga toxin-producing",7,0,0,7,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","West Virginia","WV","Person-to-person",NA,7,1,0,8,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","West Virginia","WV","Person-to-person",NA,4,0,0,4,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","West Virginia","WV","Person-to-person","Salmonella other",9,0,0,9,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","West Virginia","WV","Person-to-person","Norovirus unknown",27,3,0,30,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","West Virginia","WV","Person-to-person",NA,17,0,0,17,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","West Virginia","WV","Person-to-person",NA,11,0,0,11,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","New York","NY","Food","Norovirus",25,0,0,25,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Illinois","IL","Person-to-person","Salmonella enterica;Norovirus unknown",80,0,0,80,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Illinois","IL","Food","Other",6,6,0,12,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Illinois","IL","Food","Salmonella enterica",4,1,0,5,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","New York","NY","Food","Ciguatoxin",2,0,0,2,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","New York","NY","Food","Vibrio other;Norovirus Genogroup II",2,0,0,2,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Arizona","AZ","Person-to-person","Norovirus Genogroup II",35,0,0,35,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Illinois","IL","Person-to-person","Norovirus",19,0,0,19,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Wisconsin","WI","Water","Legionella pneumophila",2,2,0,4,"Drinking water","Community",NA,0,1,0
"2021-06",2021,6,"Summer","Texas","TX","Person-to-person","Escherichia coli, Shiga toxin-producing",3,0,0,3,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Illinois","IL","Food","Norovirus unknown",12,0,0,12,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Puerto Rico",NA,"Food",NA,16,2,0,18,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Puerto Rico",NA,"Food","Campylobacter jejuni",2,1,0,3,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Puerto Rico",NA,"Indeterminate/unknown",NA,2,0,0,2,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","South Dakota","SD","Animal contact","Salmonella bongori",2,1,0,3,NA,NA,"Lizard",0,0,1
"2021-06",2021,6,"Summer","Illinois","IL","Person-to-person","Salmonella enterica",2,2,0,4,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Illinois","IL","Person-to-person","Escherichia coli, Shiga toxin-producing",3,0,0,3,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Minnesota","MN","Person-to-person","Campylobacter jejuni",13,3,0,16,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Nevada","NV","Indeterminate/unknown",NA,13,0,0,13,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Iowa","IA","Food","Norovirus Genogroup II",17,2,0,19,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Iowa","IA","Indeterminate/unknown",NA,10,0,0,10,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Iowa","IA","Person-to-person","Escherichia coli, Shiga toxin-producing;Escherichia coli, Shiga toxin-producing",20,3,0,23,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Texas","TX","Indeterminate/unknown",NA,2,0,0,2,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Texas","TX","Indeterminate/unknown",NA,2,0,0,2,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Texas","TX","Indeterminate/unknown",NA,2,0,0,2,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Texas","TX","Indeterminate/unknown",NA,2,0,0,2,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Texas","TX","Indeterminate/unknown",NA,3,0,0,3,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Colorado","CO","Indeterminate/unknown","Sapovirus unknown;Clostridium difficile",30,0,0,30,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Colorado","CO","Person-to-person",NA,3,0,0,3,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Colorado","CO","Person-to-person","Norovirus unknown",38,0,0,38,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Colorado","CO","Food","Escherichia coli, Shiga toxin-producing",4,0,0,4,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Washington","WA","Person-to-person","Norovirus",6,0,0,6,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Washington","WA","Person-to-person","Norovirus unknown",20,0,0,20,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Washington","WA","Person-to-person","Norovirus Genogroup I;Norovirus Genogroup II",57,0,1,58,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Alabama","AL","Indeterminate/unknown","Giardia",7,0,0,7,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Mississippi","MS","Indeterminate/unknown",NA,14,0,0,14,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Mississippi","MS","Indeterminate/unknown","Salmonella unknown;Escherichia coli, Enterotoxigenic",5,0,0,5,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Illinois","IL","Person-to-person","Norovirus",25,0,0,25,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Multistate",NA,"Food","Cyclospora cayetanensis",41,3,0,44,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Multistate",NA,"Food","Cyclospora cayetanensis",138,3,0,141,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Colorado","CO","Person-to-person","Norovirus unknown",9,0,0,9,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Colorado","CO","Food","Salmonella enterica",4,0,0,4,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Colorado","CO","Food","Salmonella other",3,0,0,3,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Nevada","NV","Person-to-person",NA,23,0,0,23,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Illinois","IL","Food","Norovirus Genogroup II",30,0,0,30,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Illinois","IL","Person-to-person","Norovirus unknown",7,1,0,8,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Illinois","IL","Person-to-person","Norovirus",12,1,0,13,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Illinois","IL","Person-to-person","Norovirus",19,0,0,19,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Multistate",NA,"Indeterminate/unknown","Salmonella enterica",16,6,0,22,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Kentucky","KY","Person-to-person",NA,40,0,0,40,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","North Carolina","NC","Person-to-person","Norovirus unknown",16,0,0,16,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Pennsylvania","PA","Indeterminate/unknown","Norovirus unknown",8,0,0,8,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Texas","TX","Person-to-person","Norovirus",40,0,0,40,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Multistate",NA,"Food","Salmonella enterica",31,4,0,35,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Texas","TX","Food","Cyclospora cayetanensis",3,0,0,3,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Florida","FL","Water","Legionella pneumophila",3,2,0,5,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",NA,0,1,0
"2021-06",2021,6,"Summer","Colorado","CO","Person-to-person","Norovirus unknown",4,0,0,4,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","North Carolina","NC","Food","Cyclospora",3,0,0,3,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Utah","UT","Water","Microcystis unknown",8,0,0,8,"Recreational water -- untreated","Lake/Reservoir",NA,0,1,0
"2021-06",2021,6,"Summer","Utah","UT","Water","Cyanotoxin unknown",3,0,0,3,"Recreational water -- untreated","Lake/Reservoir",NA,0,1,0
"2021-06",2021,6,"Summer","Arizona","AZ","Indeterminate/unknown",NA,8,0,0,8,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Arizona","AZ","Person-to-person",NA,30,0,0,30,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Arizona","AZ","Person-to-person",NA,19,0,0,19,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Rhode Island","RI","Person-to-person","Norovirus unknown",7,0,0,7,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Rhode Island","RI","Person-to-person","Norovirus unknown",12,0,0,12,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Multistate",NA,"Indeterminate/unknown","Escherichia coli, Shiga toxin-producing",7,1,0,8,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Multistate",NA,"Food","Salmonella enterica",6,3,0,9,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Colorado","CO","Person-to-person","Norovirus unknown",6,0,0,6,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Connecticut","CT","Food","Cyclospora cayetanensis",12,1,0,13,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","South Carolina","SC","Person-to-person","Salmonella enterica;Salmonella enterica",3,0,0,3,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Nevada","NV","Person-to-person",NA,7,0,0,7,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Puerto Rico",NA,"Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Indiana","IN","Person-to-person","Norovirus unknown",15,0,0,15,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Rhode Island","RI","Food","Norovirus unknown;Norovirus Genogroup II",22,0,0,22,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Virginia","VA","Indeterminate/unknown",NA,15,0,0,15,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Arizona","AZ","Person-to-person","Norovirus unknown",18,1,0,19,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Arizona","AZ","Person-to-person",NA,14,0,0,14,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Arizona","AZ","Person-to-person","Norovirus unknown",5,1,0,6,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","South Carolina","SC","Person-to-person","Norovirus unknown",12,0,0,12,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Florida","FL","Water","Salmonella unknown;Salmonella unknown",3,0,0,3,"Recreational water -- untreated","Ocean",NA,0,1,0
"2021-06",2021,6,"Summer","Florida","FL","Food","Cyclospora cayetanensis",5,0,0,5,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Tennessee","TN","Food","Hepatitis A",3,1,0,4,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Colorado","CO","Food","Norovirus unknown",6,0,0,6,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Oregon","OR","Person-to-person",NA,3,0,0,3,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Oregon","OR","Person-to-person","Norovirus unknown",16,0,0,16,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Oregon","OR","Food","Cyclospora",6,0,0,6,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Utah","UT","Indeterminate/unknown","Campylobacter jejuni;Norovirus unknown",2,1,0,3,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Pennsylvania","PA","Person-to-person","Norovirus unknown",24,0,0,24,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Nevada","NV","Food","Salmonella other",3,0,0,3,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Texas","TX","Food","Escherichia coli, Shiga toxin-producing",3,1,0,4,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Colorado","CO","Food",NA,2,0,0,2,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Colorado","CO","Person-to-person","Norovirus",11,0,0,11,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Nevada","NV","Person-to-person",NA,10,0,0,10,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Tennessee","TN","Water","Cryptosporidium hominis;Cryptosporidium parvum",22,0,0,22,"Recreational water -- treated","Splash Pad/Interactive Fountain /Water Playground",NA,0,1,0
"2021-06",2021,6,"Summer","Minnesota","MN","Person-to-person","Norovirus unknown",18,0,0,18,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Virginia","VA","Indeterminate/unknown",NA,4,1,0,5,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Texas","TX","Food","Salmonella unknown",3,0,0,3,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Minnesota","MN","Food","Salmonella enterica",24,4,0,28,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Ohio","OH","Person-to-person","Shigella sonnei",5,0,0,5,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Florida","FL","Food","Ciguatoxin",2,1,0,3,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Pennsylvania","PA","Person-to-person",NA,11,0,0,11,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Ohio","OH","Food","Campylobacter",3,0,0,3,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Massachusetts","MA","Person-to-person","Norovirus",21,0,0,21,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Massachusetts","MA","Water","Legionella pneumophila",3,2,0,5,"Drinking water","Individual/Private",NA,0,1,0
"2021-06",2021,6,"Summer","Massachusetts","MA","Food","Campylobacter jejuni",8,0,0,8,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Pennsylvania","PA","Indeterminate/unknown","Norovirus unknown",43,0,0,43,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Minnesota","MN","Person-to-person","Norovirus unknown",20,0,0,20,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Oregon","OR","Person-to-person",NA,14,0,0,14,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Wisconsin","WI","Person-to-person","Norovirus unknown",37,0,0,37,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Wisconsin","WI","Person-to-person",NA,16,0,0,16,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Wisconsin","WI","Food","Clostridium perfringens",61,0,0,61,NA,NA,NA,1,0,0
"2021-06",2021,6,"Summer","Ohio","OH","Person-to-person","Escherichia coli, Enteropathogenic",16,0,0,16,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Ohio","OH","Person-to-person","Cryptosporidium unknown",8,3,0,11,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Texas","TX","Indeterminate/unknown","Escherichia coli, Shiga toxin-producing",2,0,0,2,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","South Carolina","SC","Person-to-person","Norovirus unknown",9,0,0,9,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Utah","UT","Indeterminate/unknown","Escherichia coli, Shiga toxin-producing;Cryptosporidium unknown;Sapovirus unknown;Escherichia coli, Enteropathogenic;Escherichia coli, Shiga toxin-producing",35,1,0,36,NA,NA,NA,0,0,0
"2021-06",2021,6,"Summer","Virginia","VA","Person-to-person","Norovirus Genogroup II",9,1,0,10,NA,NA,NA,0,0,0
