"Year","Month","Date","Season","State","State_abbr","Setting","Etiology","Etiology_group","IFSAC_category","Food_vehicle","Water_exposure","Water_type","Water_type_group","Animal_type","Animal_type_group","Illnesses","Hospitalizations","Deaths","Hospitalizations_std","Deaths_std","Illnesses_std","Hosp_per_ill","Death_per_ill","Food_vehicle_missing","Water_exposure_missing","is_food_related","is_water_related","is_animal_related"
2021,6,"2021-06","Summer","Ohio","OH","Grocery store/bakery/deli/convenience store","Campylobacter","Campylobacter","Beef","kitfo",NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Present","Missing",1,0,0
2021,6,"2021-06","Summer","Massachusetts","MA","Long-term care/nursing home/assisted living facility","Norovirus","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",21,0,0,-0.184606023516803,-0.0910801876596986,-0.00783147400447249,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Massachusetts","MA","Apartment/Condo","Legionella pneumophila","Other",NA,NA,"Drinking water","Individual/Private","Drinking/Community Water",NA,"Other/Unknown",3,2,0,0.328470054841623,-0.0910801876596986,-0.019337386752072,0.666666666666667,0,"Missing","Present",0,1,0
2021,6,"2021-06","Summer","Massachusetts","MA","Caterer","Campylobacter jejuni","Campylobacter",NA,NA,NA,NA,"Other",NA,"Other/Unknown",8,0,0,-0.184606023516803,-0.0910801876596986,-0.0161412998777388,0,0,"Missing","Missing",1,0,0
2021,6,"2021-06","Summer","Pennsylvania","PA","Event space","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",43,0,0,-0.184606023516803,-0.0910801876596986,0.00623130824259357,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Minnesota","MN","Child daycare/preschool","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",20,0,0,-0.184606023516803,-0.0910801876596986,-0.00847069137933913,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Oregon","OR","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",14,0,0,-0.184606023516803,-0.0910801876596986,-0.012305995628539,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",37,0,0,-0.184606023516803,-0.0910801876596986,0.00239600399339374,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Wisconsin","WI","Child daycare/preschool","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",16,0,0,-0.184606023516803,-0.0910801876596986,-0.0110275608788057,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Wisconsin","WI","Caterer","Clostridium perfringens","Clostridium","Multiple","steak, beef tips",NA,NA,"Other",NA,"Other/Unknown",61,0,0,-0.184606023516803,-0.0910801876596986,0.0177372209901931,0,0,"Present","Missing",1,0,0
2021,6,"2021-06","Summer","Ohio","OH","Child daycare/preschool","Escherichia coli, Enteropathogenic","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",16,0,0,-0.184606023516803,-0.0910801876596986,-0.0110275608788057,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Ohio","OH","Festival/Fair","Cryptosporidium unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",8,3,0,0.585008094020837,-0.0910801876596986,-0.0161412998777388,0.375,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Texas","TX","Unknown","Escherichia coli, Shiga toxin-producing","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","South Carolina","SC","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",9,0,0,-0.184606023516803,-0.0910801876596986,-0.0155020825028722,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Utah","UT","Unknown","Escherichia coli, Shiga toxin-producing;Cryptosporidium unknown;Sapovirus unknown;Escherichia coli, Enteropathogenic;Escherichia coli, Shiga toxin-producing","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",35,1,0,0.0719320156624101,-0.0910801876596986,0.00111756924366046,0.0285714285714286,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Virginia","VA","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",9,1,0,0.0719320156624101,-0.0910801876596986,-0.0155020825028722,0.111111111111111,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Virginia","VA","Child daycare/preschool","Cryptosporidium","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",5,0,0,-0.184606023516803,-0.0910801876596986,-0.0180589520023387,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Virginia","VA","Child daycare/preschool","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",6,0,0,-0.184606023516803,-0.0910801876596986,-0.0174197346274721,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Virginia","VA","Long-term care/nursing home/assisted living facility","Clostridium","Clostridium",NA,NA,NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Virginia","VA","Long-term care/nursing home/assisted living facility","Norovirus","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",21,0,0,-0.184606023516803,-0.0910801876596986,-0.00783147400447249,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Oregon","OR","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",12,0,0,-0.184606023516803,-0.0910801876596986,-0.0135844303782722,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Oregon","OR","Hotel/motel","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",10,0,0,-0.184606023516803,-0.0910801876596986,-0.0148628651280055,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Oregon","OR","Hospital","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",7,0,0,-0.184606023516803,-0.0910801876596986,-0.0167805172526054,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Oregon","OR","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",31,0,0,-0.184606023516803,-0.0910801876596986,-0.0014393002558061,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Minnesota","MN","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",8,0,0,-0.184606023516803,-0.0910801876596986,-0.0161412998777388,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Pennsylvania","PA","Hospital","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",4,4,0,0.84154613320005,-0.0910801876596986,-0.0186981693772053,1,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",9,0,0,-0.184606023516803,-0.0910801876596986,-0.0155020825028722,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Wisconsin","WI","Hotel/motel","Norovirus Genogroup I","Norovirus",NA,NA,"Recreational water -- treated","Hot Tub/Spa/Whirlpool;Pool - Other Swimming Pool","Recreational Water",NA,"Other/Unknown",20,0,0,-0.184606023516803,-0.0910801876596986,-0.00847069137933913,0,0,"Missing","Present",0,1,0
2021,6,"2021-06","Summer","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus unknown;Norovirus Genogroup II;Clostridium difficile","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",21,0,0,-0.184606023516803,-0.0910801876596986,-0.00783147400447249,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Pennsylvania","PA","Long-term care/nursing home/assisted living facility","Norovirus","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",20,0,0,-0.184606023516803,-0.0910801876596986,-0.00847069137933913,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","South Carolina","SC","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",30,0,0,-0.184606023516803,-0.0910801876596986,-0.00207851763067274,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Connecticut","CT","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",32,3,1,0.585008094020837,2.34819422395872,-0.000800082880939458,0.09375,0.03125,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Minnesota","MN","Restaurant: Sit-down dining","Norovirus Genogroup II","Norovirus","Multiple","pretzel;wonton, unspecified",NA,NA,"Other",NA,"Other/Unknown",5,0,0,-0.184606023516803,-0.0910801876596986,-0.0180589520023387,0,0,"Present","Missing",1,0,0
2021,6,"2021-06","Summer","Minnesota","MN","Child daycare/preschool","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",14,0,0,-0.184606023516803,-0.0910801876596986,-0.012305995628539,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Ohio","OH","Child daycare/preschool","Astrovirus","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",15,0,0,-0.184606023516803,-0.0910801876596986,-0.0116667782536723,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Hawaii","HI","Restaurant: Other","Scombroid toxin","Other","Fish","Ahi Tuna",NA,NA,"Other",NA,"Other/Unknown",4,0,0,-0.184606023516803,-0.0910801876596986,-0.0186981693772053,0,0,"Present","Missing",1,0,0
2021,6,"2021-06","Summer","Oregon","OR","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",8,0,0,-0.184606023516803,-0.0910801876596986,-0.0161412998777388,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Oregon","OR","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",6,0,0,-0.184606023516803,-0.0910801876596986,-0.0174197346274721,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Oregon","OR","Long-term care/nursing home/assisted living facility","Campylobacter jejuni","Campylobacter",NA,NA,NA,NA,"Other",NA,"Other/Unknown",16,7,0,1.61116025073769,-0.0910801876596986,-0.0110275608788057,0.4375,0,"Missing","Missing",1,0,0
2021,6,"2021-06","Summer","Ohio","OH","Child daycare/preschool","Escherichia coli, Enteropathogenic;Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",11,0,0,-0.184606023516803,-0.0910801876596986,-0.0142236477531389,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Minnesota","MN","Child daycare/preschool","Rotavirus","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",7,0,0,-0.184606023516803,-0.0910801876596986,-0.0167805172526054,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Ohio","OH","Restaurant: Buffet","Norovirus","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",4,0,0,-0.184606023516803,-0.0910801876596986,-0.0186981693772053,0,0,"Missing","Missing",1,0,0
2021,6,"2021-06","Summer","Virginia","VA","Long-term care/nursing home/assisted living facility","Norovirus","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",49,0,0,-0.184606023516803,-0.0910801876596986,0.0100666124917934,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Alabama","AL","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",22,0,0,-0.184606023516803,-0.0910801876596986,-0.00719225662960585,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","South Carolina","SC","Long-term care/nursing home/assisted living facility","Giardia;Norovirus","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",6,1,0,0.0719320156624101,-0.0910801876596986,-0.0174197346274721,0.166666666666667,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Utah","UT","Other","Norovirus","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",23,2,0,0.328470054841623,-0.0910801876596986,-0.00655303925473921,0.0869565217391304,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Nebraska","NE","Event space","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",7,0,0,-0.184606023516803,-0.0910801876596986,-0.0167805172526054,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Virginia","VA","Child daycare/preschool","Salmonella enterica","Salmonella",NA,NA,NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Florida","FL","Restaurant: Sit-down dining","Scombroid toxin","Other","Fish","fish, mahi mahi",NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Present","Missing",1,0,0
2021,6,"2021-06","Summer","Alaska","AK","Private home/residence","Clostridium botulinum","Clostridium","Other Aquatic Animals","whale",NA,NA,"Other",NA,"Other/Unknown",2,2,0,0.328470054841623,-0.0910801876596986,-0.0199766041269386,1,0,"Present","Missing",1,0,0
2021,6,"2021-06","Summer","Oregon","OR","Other","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",13,0,0,-0.184606023516803,-0.0910801876596986,-0.0129452130034056,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Oregon","OR","Long-term care/nursing home/assisted living facility","Norovirus","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",26,0,0,-0.184606023516803,-0.0910801876596986,-0.00463538713013929,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Nebraska","NE","Private home/residence","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",8,0,0,-0.184606023516803,-0.0910801876596986,-0.0161412998777388,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Hawaii","HI","Restaurant","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",6,0,0,-0.184606023516803,-0.0910801876596986,-0.0174197346274721,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus unknown;Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",14,2,0,0.328470054841623,-0.0910801876596986,-0.012305995628539,0.142857142857143,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",30,0,0,-0.184606023516803,-0.0910801876596986,-0.00207851763067274,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Massachusetts","MA","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",15,0,0,-0.184606023516803,-0.0910801876596986,-0.0116667782536723,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Pennsylvania","PA","Apartment/Condo","Clostridium difficile;Escherichia coli, Shiga toxin-producing","Clostridium",NA,NA,"Recreational water -- treated","Pool - Other Swimming Pool","Recreational Water",NA,"Other/Unknown",15,6,0,1.35462221155848,-0.0910801876596986,-0.0116667782536723,0.4,0,"Missing","Present",0,1,0
2021,6,"2021-06","Summer","Alabama","AL","Long-term care/nursing home/assisted living facility","Clostridium difficile","Clostridium",NA,NA,NA,NA,"Other",NA,"Other/Unknown",49,2,0,0.328470054841623,-0.0910801876596986,0.0100666124917934,0.0408163265306122,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Nebraska","NE","Long-term care/nursing home/assisted living facility","Norovirus Genogroup II;Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",40,0,0,-0.184606023516803,-0.0910801876596986,0.00431365611799365,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Wisconsin","WI","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",7,0,0,-0.184606023516803,-0.0910801876596986,-0.0167805172526054,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Virginia","VA","Child daycare/preschool","Norovirus Genogroup II;Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",26,0,0,-0.184606023516803,-0.0910801876596986,-0.00463538713013929,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Colorado","CO","Child daycare/preschool","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",28,0,0,-0.184606023516803,-0.0910801876596986,-0.00335695238040601,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Pennsylvania","PA","Unknown","Norovirus Genogroup II","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",7,0,0,-0.184606023516803,-0.0910801876596986,-0.0167805172526054,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Colorado","CO","Child daycare/preschool","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",13,0,0,-0.184606023516803,-0.0910801876596986,-0.0129452130034056,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Colorado","CO","Child daycare/preschool","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",12,0,0,-0.184606023516803,-0.0910801876596986,-0.0135844303782722,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Colorado","CO","Child daycare/preschool","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",10,0,0,-0.184606023516803,-0.0910801876596986,-0.0148628651280055,0,0,"Missing","Missing",0,0,0
2021,6,"2021-06","Summer","Colorado","CO","Restaurant: Sit-down dining","Unknown","Unknown","Multiple","Ground Beef Enchilada Plate;rice;beans, unspecified",NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","Maine","ME","Camp/cabin","Campylobacter unknown;Norovirus Genogroup II","Norovirus",NA,NA,"Drinking water","Unknown","Unknown",NA,"Other/Unknown",91,2,0,0.328470054841623,-0.0910801876596986,0.0369137422361922,0.021978021978022,0,"Missing","Present",0,1,0
2021,7,"2021-07","Summer","Maryland","MD","Hospital","Legionella pneumophila","Other",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",8,8,0,1.8676982899169,-0.0910801876596986,-0.0161412998777388,1,0,"Missing","Present",0,1,0
2021,7,"2021-07","Summer","Maine","ME","Restaurant","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Maine","ME","Hospital","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",35,0,0,-0.184606023516803,-0.0910801876596986,0.00111756924366046,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Oregon","OR","Festival/Fair","Escherichia coli, Shiga toxin-producing","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,1,0,0.0719320156624101,-0.0910801876596986,-0.0199766041269386,0.5,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Maryland","MD","Child daycare/preschool","Escherichia coli, Shiga toxin-producing","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",21,2,0,0.328470054841623,-0.0910801876596986,-0.00783147400447249,0.0952380952380952,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Idaho","ID","Child daycare/preschool","Escherichia coli, Shiga toxin-producing","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",4,1,0,0.0719320156624101,-0.0910801876596986,-0.0186981693772053,0.25,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Idaho","ID","Private home/residence","Escherichia coli, Shiga toxin-producing","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,1,0,0.0719320156624101,-0.0910801876596986,-0.0199766041269386,0.5,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Multistate",NA,"Unknown","Listeria monocytogenes","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",4,4,1,0.84154613320005,2.34819422395872,-0.0186981693772053,1,0.25,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","West Virginia","WV","Private home/residence","Campylobacter unknown","Campylobacter",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","West Virginia","WV","Long-term care/nursing home/assisted living facility","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",22,0,0,-0.184606023516803,-0.0910801876596986,-0.00719225662960585,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","West Virginia","WV","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",6,0,0,-0.184606023516803,-0.0910801876596986,-0.0174197346274721,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","West Virginia","WV","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",5,0,0,-0.184606023516803,-0.0910801876596986,-0.0180589520023387,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Puerto Rico",NA,"Other","Salmonella enterica","Salmonella","Turkey","turkey, stew",NA,NA,"Other",NA,"Other/Unknown",27,2,0,0.328470054841623,-0.0910801876596986,-0.00399616975527265,0.0740740740740741,0,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","Puerto Rico",NA,"Unknown","Salmonella enterica","Salmonella",NA,NA,NA,NA,"Other",NA,"Other/Unknown",3,1,0,0.0719320156624101,-0.0910801876596986,-0.019337386752072,0.333333333333333,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Illinois","IL","Caterer","Salmonella enterica","Salmonella",NA,NA,NA,NA,"Other",NA,"Other/Unknown",3,2,0,0.328470054841623,-0.0910801876596986,-0.019337386752072,0.666666666666667,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Virginia","VA","Hospital","Legionella unknown","Unknown",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",3,3,0,0.585008094020837,-0.0910801876596986,-0.019337386752072,1,0,"Missing","Present",0,1,0
2021,7,"2021-07","Summer","Arizona","AZ","Child daycare/preschool","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",17,0,0,-0.184606023516803,-0.0910801876596986,-0.010388343503939,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Arizona","AZ","Child daycare/preschool","Escherichia coli, Shiga toxin-producing","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",8,5,0,1.09808417237926,-0.0910801876596986,-0.0161412998777388,0.625,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Illinois","IL","Restaurant: Other","Bacillus cereus;Clostridium perfringens","Clostridium","Multiple","beef",NA,NA,"Other",NA,"Other/Unknown",16,0,0,-0.184606023516803,-0.0910801876596986,-0.0110275608788057,0,0,"Present","Missing",1,0,0
2021,7,"2021-07","Summer","Illinois","IL","Grocery store/bakery/deli/convenience store;Festival/fair","Bacillus cereus;Clostridium perfringens","Clostridium",NA,NA,NA,NA,"Other",NA,"Other/Unknown",6,0,0,-0.184606023516803,-0.0910801876596986,-0.0174197346274721,0,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Michigan","MI","Restaurant: Sit-down dining","Escherichia coli, Shiga toxin-producing","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",4,2,0,0.328470054841623,-0.0910801876596986,-0.0186981693772053,0.5,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Illinois","IL","Private home/residence","Norovirus unknown","Norovirus",NA,NA,NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Georgia","GA","Long-term care/nursing home/assisted living facility","Salmonella enterica","Salmonella",NA,NA,NA,NA,"Other",NA,"Other/Unknown",6,1,0,0.0719320156624101,-0.0910801876596986,-0.0174197346274721,0.166666666666667,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Rhode Island","RI","Long-term care/nursing home/assisted living facility","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",3,0,0,-0.184606023516803,-0.0910801876596986,-0.019337386752072,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Georgia","GA","Restaurant: Sit-down dining","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",13,0,0,-0.184606023516803,-0.0910801876596986,-0.0129452130034056,0,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Georgia","GA","Restaurant: Fast-food (drive up service or pay at counter)","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",21,0,0,-0.184606023516803,-0.0910801876596986,-0.00783147400447249,0,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Iowa","IA","Other","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",8,0,0,-0.184606023516803,-0.0910801876596986,-0.0161412998777388,0,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Iowa","IA","Child daycare/preschool","Escherichia coli, Shiga toxin-producing;Escherichia coli, Shiga toxin-producing","Other",NA,NA,NA,NA,"Other",NA,"Other/Unknown",12,0,0,-0.184606023516803,-0.0910801876596986,-0.0135844303782722,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Texas","TX","Restaurant","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Texas","TX","Unknown","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Missing",1,0,0
2021,7,"2021-07","Summer","Texas","TX","Restaurant","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Missing",0,0,0
2021,7,"2021-07","Summer","Texas","TX","Restaurant","Unknown","Unknown",NA,NA,NA,NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Missing",0,0,0
